WatershedID,ParamID,Value
18090208,2,0.4979615
18090208,4,141.87952
18090208,16,1.4979615
18100100,2,0.14762619
18100100,4,115.61041
18100100,16,1.1476262
18100201,2,3.2588208
18100201,4,191.51712
18100201,16,4.2588205
18100202,2,0.12584691
18100202,4,196.81808
18100202,16,1.1258469
18100203,2,0.49385402
18100203,4,178.0106
18100203,16,1.493854
18100204,2,0.012336237
18100204,4,78.41184
18100204,16,1.0123363
