VegetationID,EpochID,Name,DefaultSuitability,LandUseID,Physiognomy,Notes
783,2,North Pacific Montane Riparian Woodland and Shrubland - Wet,3,,,
784,2,North Pacific Montane Riparian Woodland and Shrubland - Dry,3,,,
785,2,Klamath-Siskiyou Xeromorphic Serpentine Savanna and Chaparral,2,,,
786,2,North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest,2,,,
787,2,Inter-Mountain Basins Sparsely Vegetated Systems,0,,,
788,2,Mediterranean California Sparsely Vegetated Systems,0,,,
789,2,North Pacific Sparsely Vegetated Systems,0,,,
790,2,North Pacific Oak Woodland,2,,,
791,2,Rocky Mountain Aspen Forest and Woodland,4,,,
792,2,Columbia Plateau Western Juniper Woodland and Savanna,2,,,
793,2,East Cascades Mesic Montane Mixed-Conifer Forest and Woodland,3,,,
794,2,Great Basin Pinyon-Juniper Woodland,2,,,
795,2,Klamath-Siskiyou Lower Montane Serpentine Mixed Conifer Woodland,2,,,
796,2,Klamath-Siskiyou Upper Montane Serpentine Mixed Conifer Woodland,2,,,
797,2,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,2,,,
798,2,Mediterranean California Mesic Mixed Conifer Forest and Woodland,2,,,
799,2,Mediterranean California Mixed Oak Woodland,3,,,
800,2,Mediterranean California Lower Montane Black Oak-Conifer Forest and Woodland,2,,,
801,2,California Montane Jeffrey Pine(-Ponderosa Pine) Woodland,2,,,
802,2,Mediterranean California Red Fir Forest,2,,,
803,2,Mediterranean California Subalpine Woodland,2,,,
804,2,Mediterranean California Mesic Serpentine Woodland and Chaparral,1,,,
805,2,North Pacific Dry Douglas-fir(-Madrone) Forest and Woodland,2,,,
806,2,North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest,2,,,
807,2,North Pacific Maritime Mesic Subalpine Parkland,2,,,
808,2,North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest,3,,,
809,2,North Pacific Mountain Hemlock Forest - Wet,2,,,
810,2,North Pacific Mountain Hemlock Forest - Xeric,2,,,
811,2,North Pacific Mesic Western Hemlock-Silver Fir Forest,2,,,
812,2,Mediterranean California Mixed Evergreen Forest,2,,,
813,2,Northern California Mesic Subalpine Woodland,2,,,
814,2,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest,2,,,
815,2,Northern Rocky Mountain Subalpine Woodland and Parkland,2,,,
816,2,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna - Mesic,2,,,
817,2,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna - Xeric,2,,,
818,2,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,2,,,
819,2,Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland,2,,,
820,2,East Cascades Oak-Ponderosa Pine Forest and Woodland,2,,,
821,2,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,2,,,
822,2,North Pacific Broadleaf Landslide Forest and Shrubland,3,,,
823,2,North Pacific Dry and Mesic Alpine Dwarf-Shrubland or Fell-field or Meadow,1,,,
824,2,Inter-Mountain Basins Big Sagebrush Shrubland,2,,,
825,2,Inter-Mountain Basins Mixed Salt Desert Scrub,1,,,
826,2,California Mesic Chaparral,1,,,
827,2,California Montane Woodland and Chaparral,1,,,
828,2,Great Basin Semi-Desert Chaparral,1,,,
829,2,Northern and Central California Dry-Mesic Chaparral,1,,,
830,2,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,3,,,
831,2,Willamette Valley Upland Prairie and Savanna,2,,,
832,2,Columbia Plateau Steppe and Grassland,1,,,
833,2,Columbia Plateau Low Sagebrush Steppe,1,,,
834,2,Inter-Mountain Basins Big Sagebrush Steppe,2,,,
835,2,Inter-Mountain Basins Montane Sagebrush Steppe,2,,,
836,2,Inter-Mountain Basins Semi-Desert Shrub-Steppe,1,,,
837,2,Inter-Mountain Basins Semi-Desert Grassland,1,,,
838,2,California Montane Riparian Systems,4,,,
839,2,Inter-Mountain Basins Greasewood Flat,1,,,
840,2,Inter-Mountain Basins Montane Riparian Systems,4,,,
841,2,North Pacific Lowland Riparian Forest and Shrubland,4,,,
842,2,North Pacific Montane Riparian Woodland and Shrubland - Wet,4,,,
843,2,North Pacific Montane Riparian Woodland and Shrubland - Dry,4,,,
844,2,Northern Rocky Mountain Foothill Conifer Wooded Steppe,2,,,
845,2,Rocky Mountain Poor-Site Lodgepole Pine Forest,2,,,
846,2,Klamath-Siskiyou Xeromorphic Serpentine Savanna and Chaparral,1,,,
847,2,North Pacific Alpine and Subalpine Dry Grassland,1,,,
848,2,Sierran-Intermontane Desert Western White Pine-White Fir Woodland,2,,,
849,2,North Pacific Wooded Volcanic Flowage,2,,,
850,2,North Pacific Dry-Mesic Silver Fir-Western Hemlock-Douglas-fir Forest,2,,,
851,2,North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest,2,,,
852,2,Western Great Plains Sparsely Vegetated Systems,0,,,
853,2,Rocky Mountain Aspen Forest and Woodland,4,,,
854,2,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest - Ponderosa Pine-Douglas-fir,2,,,
855,2,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest - Lodgepole Pine,2,,,
856,2,Northern Rocky Mountain Subalpine Woodland and Parkland,2,,,
857,2,Rocky Mountain Foothill Limber Pine-Juniper Woodland,2,,,
858,2,Southern Rocky Mountain Ponderosa Pine Woodland,2,,,
859,2,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,2,,,
860,2,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,2,,,
861,2,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,3,,,
862,2,Northwestern Great Plains Shrubland,1,,,
863,2,Northern Rocky Mountain Montane-Foothill Deciduous Shrubland,1,,,
864,2,Southern Rocky Mountain Ponderosa Pine Savanna,2,,,
865,2,Inter-Mountain Basins Big Sagebrush Steppe,2,,,
866,2,Inter-Mountain Basins Montane Sagebrush Steppe,2,,,
867,2,Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland,1,,,
868,2,Northern Rocky Mountain Subalpine-Upper Montane Grassland,1,,,
869,2,Northwestern Great Plains Mixedgrass Prairie,1,,,
870,2,Rocky Mountain Subalpine-Montane Mesic Meadow,1,,,
871,2,Western Great Plains Sand Prairie,1,,,
872,2,Inter-Mountain Basins Greasewood Flat,1,,,
873,2,Rocky Mountain Montane Riparian Systems,4,,,
874,2,Rocky Mountain Subalpine/Upper Montane Riparian Systems,4,,,
875,2,Western Great Plains Floodplain Systems,4,,,
876,2,Western Great Plains Wooded Draw and Ravine,3,,,
877,2,Western Great Plains Depressional Wetland Systems,1,,,
878,2,Inter-Mountain Basins Sparsely Vegetated Systems,0,,,
879,2,Rocky Mountain Aspen Forest and Woodland,4,,,
880,2,Colorado Plateau Pinyon-Juniper Woodland,2,,,
881,2,Rocky Mountain Foothill Limber Pine-Juniper Woodland,2,,,
882,2,Rocky Mountain Lodgepole Pine Forest,2,,,
883,2,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,2,,,
884,2,Southern Rocky Mountain Ponderosa Pine Woodland,2,,,
885,2,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,2,,,
886,2,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,2,,,
887,2,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,3,,,
888,2,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,2,,,
889,2,Inter-Mountain Basins Mat Saltbush Shrubland,1,,,
890,2,Wyoming Basins Dwarf Sagebrush Shrubland and Steppe,1,,,
891,2,Inter-Mountain Basins Big Sagebrush Shrubland - Basin Big Sagebrush,2,,,
892,2,Inter-Mountain Basins Big Sagebrush Shrubland - Wyoming Big Sagebrush,2,,,
893,2,Inter-Mountain Basins Mixed Salt Desert Scrub,1,,,
894,2,Rocky Mountain Lower Montane-Foothill Shrubland - No True Mountain Mahogany,3,,,
895,2,Rocky Mountain Lower Montane-Foothill Shrubland - True Mountain Mahogany,2,,,
896,2,Northern Rocky Mountain Montane-Foothill Deciduous Shrubland,3,,,
897,2,Inter-Mountain Basins Juniper Savanna,2,,,
898,2,Inter-Mountain Basins Montane Sagebrush Steppe,3,,,
899,2,Inter-Mountain Basins Semi-Desert Shrub-Steppe,0,,,
900,2,Inter-Mountain Basins Semi-Desert Grassland,1,,,
901,2,Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland,1,,,
902,2,Rocky Mountain Alpine Turf,1,,,
903,2,Rocky Mountain Subalpine-Montane Mesic Meadow,1,,,
904,2,Inter-Mountain Basins Greasewood Flat,1,,,
905,2,Rocky Mountain Montane Riparian Systems,4,,,
906,2,Western Great Plains Floodplain Systems,4,,,
907,2,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,3,,,
908,2,Inter-Mountain Basins Sparsely Vegetated Systems,0,,,
909,2,Mediterranean California Sparsely Vegetated Systems,0,,,
910,2,Central and Southern California Mixed Evergreen Woodland,3,,,
911,2,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,2,,,
912,2,Mediterranean California Mixed Oak Woodland,3,,,
913,2,Mediterranean California Lower Montane Black Oak-Conifer Forest and Woodland,2,,,
914,2,California Montane Jeffrey Pine(-Ponderosa Pine) Woodland,2,,,
915,2,Mediterranean California Mixed Evergreen Forest,2,,,
916,2,Sonora-Mojave Mixed Salt Desert Scrub,1,,,
917,2,California Mesic Chaparral,1,,,
918,2,Northern and Central California Dry-Mesic Chaparral,1,,,
919,2,Sonora-Mojave Semi-Desert Chaparral,1,,,
920,2,California Central Valley Mixed Oak Savanna,3,,,
921,2,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,3,,,
922,2,California Central Valley and Southern Coastal Grassland,1,,,
923,2,North Pacific Montane Grassland,1,,,
924,2,California Central Valley Riparian Woodland and Shrubland,4,,,
925,2,California Montane Riparian Systems,4,,,
926,2,Pacific Coastal Marsh Systems,1,,,
927,2,North American Warm Desert Sparsely Vegetated Systems,0,,,
928,2,Central and Southern California Mixed Evergreen Woodland,3,,,
929,2,California Coastal Redwood Forest,2,,,
930,2,Great Basin Pinyon-Juniper Woodland,2,,,
931,2,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,2,,,
932,2,Mediterranean California Mesic Mixed Conifer Forest and Woodland,2,,,
933,2,Mediterranean California Mixed Oak Woodland,3,,,
934,2,Mediterranean California Lower Montane Black Oak-Conifer Forest and Woodland,2,,,
935,2,California Montane Jeffrey Pine(-Ponderosa Pine) Woodland,2,,,
936,2,Mediterranean California Mesic Serpentine Woodland and Chaparral,1,,,
937,2,Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland,2,,,
938,2,Mojave Mid-Elevation Mixed Desert Scrub,1,,,
939,2,Sonora-Mojave Creosotebush-White Bursage Desert Scrub,1,,,
940,2,Sonora-Mojave Mixed Salt Desert Scrub,1,,,
941,2,Southern California Coastal Scrub,2,,,
942,2,California Maritime Chaparral,0,,,
943,2,California Mesic Chaparral,1,,,
944,2,California Montane Woodland and Chaparral,1,,,
945,2,California Xeric Serpentine Chaparral,1,,,
946,2,Northern and Central California Dry-Mesic Chaparral,1,,,
947,2,Sonora-Mojave Semi-Desert Chaparral,1,,,
948,2,Sonoran Paloverde-Mixed Cacti Desert Scrub,0,,,
949,2,Southern California Dry-Mesic Chaparral,1,,,
950,2,California Central Valley Mixed Oak Savanna,3,,,
951,2,California Coastal Live Oak Woodland and Savanna,3,,,
952,2,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,3,,,
953,2,Southern California Oak Woodland and Savanna,3,,,
954,2,Northern California Coastal Scrub,1,,,
955,2,California Central Valley and Southern Coastal Grassland,1,,,
956,2,California Mesic Serpentine Grassland,1,,,
957,2,California Northern Coastal Grassland,1,,,
958,2,California Central Valley Riparian Woodland and Shrubland,4,,,
959,2,California Montane Riparian Systems,4,,,
960,2,North American Warm Desert Riparian Systems,4,,,
961,2,Pacific Coastal Marsh Systems,1,,,
962,2,California Coastal Closed-Cone Conifer Forest and Woodland,0,,,
963,2,Inter-Mountain Basins Sparsely Vegetated Systems,0,,,
964,2,Rocky Mountain Alpine/Montane Sparsely Vegetated Systems,0,,,
965,2,Rocky Mountain Aspen Forest and Woodland,4,,,
966,2,Rocky Mountain Bigtooth Maple Ravine Woodland,3,,,
967,2,Colorado Plateau Pinyon-Juniper Woodland,2,,,
968,2,Great Basin Pinyon-Juniper Woodland,2,,,
969,2,Rocky Mountain Foothill Limber Pine-Juniper Woodland,0,,,
970,2,Rocky Mountain Lodgepole Pine Forest,2,,,
971,2,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,2,,,
972,2,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland,3,,,
973,2,Southern Rocky Mountain Ponderosa Pine Woodland,2,,,
974,2,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,2,,,
975,2,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,2,,,
976,2,Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland,0,,,
977,2,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - Low Elevation,3,,,
978,2,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - High Elevation,3,,,
979,2,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,2,,,
980,2,Colorado Plateau Mixed Low Sagebrush Shrubland,1,,,
981,2,Rocky Mountain Alpine Dwarf-Shrubland,1,,,
982,2,Colorado Plateau Blackbrush-Mormon-tea Shrubland,0,,,
983,2,Great Basin Xeric Mixed Sagebrush Shrubland,2,,,
984,2,Inter-Mountain Basins Big Sagebrush Shrubland,2,,,
985,2,Inter-Mountain Basins Mixed Salt Desert Scrub,1,,,
986,2,Rocky Mountain Lower Montane-Foothill Shrubland,3,,,
987,2,Southern Colorado Plateau Sand Shrubland,0,,,
988,2,Colorado Plateau Pinyon-Juniper Shrubland,2,,,
989,2,Great Basin Semi-Desert Chaparral,1,,,
990,2,Rocky Mountain Gambel Oak-Mixed Montane Shrubland  - Continuous,3,,,
991,2,Rocky Mountain Gambel Oak-Mixed Montane Shrubland - Patchy,3,,,
992,2,Inter-Mountain Basins Juniper Savanna,2,,,
993,2,Southern Rocky Mountain Ponderosa Pine Savanna,2,,,
994,2,Inter-Mountain Basins Big Sagebrush Steppe,2,,,
995,2,Inter-Mountain Basins Montane Sagebrush Steppe - Mountain Big Sagebrush,2,,,
996,2,Inter-Mountain Basins Montane Sagebrush Steppe - Low Sagebrush,1,,,
997,2,Inter-Mountain Basins Semi-Desert Shrub-Steppe,1,,,
998,2,Inter-Mountain Basins Semi-Desert Grassland,1,,,
999,2,Rocky Mountain Alpine Turf,1,,,
1000,2,Rocky Mountain Subalpine-Montane Mesic Meadow,4,,,
1001,2,Southern Rocky Mountain Montane-Subalpine Grassland,1,,,
1002,2,Inter-Mountain Basins Greasewood Flat,1,,,
1003,2,Inter-Mountain Basins Montane Riparian Systems,4,,,
1004,2,Rocky Mountain Montane Riparian Systems,4,,,
1005,2,Rocky Mountain Subalpine/Upper Montane Riparian Systems,4,,,
1006,2,Inter-Mountain Basins Sparsely Vegetated Systems,0,,,
1007,2,North American Warm Desert Sparsely Vegetated Systems,0,,,
1008,2,Rocky Mountain Alpine/Montane Sparsely Vegetated Systems,0,,,
1009,2,Rocky Mountain Aspen Forest and Woodland,4,,,
1010,2,Colorado Plateau Pinyon-Juniper Woodland,2,,,
1011,2,Rocky Mountain Foothill Limber Pine-Juniper Woodland,0,,,
1012,2,Rocky Mountain Lodgepole Pine Forest,2,,,
1013,2,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,2,,,
1014,2,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland,2,,,
1015,2,Southern Rocky Mountain Ponderosa Pine Woodland,2,,,
1016,2,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,2,,,
1017,2,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,2,,,
1018,2,Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland,0,,,
1019,2,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - Low Elevation,3,,,
1020,2,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - High Elevation,3,,,
1021,2,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,0,,,
1022,2,Colorado Plateau Mixed Low Sagebrush Shrubland,2,,,
1023,2,Inter-Mountain Basins Mat Saltbush Shrubland,1,,,
1024,2,Colorado Plateau Blackbrush-Mormon-tea Shrubland,0,,,
1025,2,Inter-Mountain Basins Big Sagebrush Shrubland,2,,,
1026,2,Inter-Mountain Basins Mixed Salt Desert Scrub,1,,,
1027,2,Mojave Mid-Elevation Mixed Desert Scrub,0,,,
1028,2,Rocky Mountain Lower Montane-Foothill Shrubland,3,,,
1029,2,Southern Colorado Plateau Sand Shrubland,0,,,
1030,2,Colorado Plateau Pinyon-Juniper Shrubland,2,,,
1031,2,Great Basin Semi-Desert Chaparral,0,,,
1032,2,Mogollon Chaparral,1,,,
1033,2,Rocky Mountain Gambel Oak-Mixed Montane Shrubland,3,,,
1034,2,Inter-Mountain Basins Juniper Savanna,2,,,
1035,2,Southern Rocky Mountain Ponderosa Pine Savanna,2,,,
1036,2,Inter-Mountain Basins Big Sagebrush Steppe,2,,,
1037,2,Inter-Mountain Basins Montane Sagebrush Steppe - Mountain Big Sagebrush,2,,,
1038,2,Inter-Mountain Basins Montane Sagebrush Steppe - Low Sagebrush,1,,,
1039,2,Inter-Mountain Basins Semi-Desert Shrub-Steppe,0,,,
1040,2,Inter-Mountain Basins Semi-Desert Grassland,1,,,
1041,2,Southern Rocky Mountain Montane-Subalpine Grassland,1,,,
1042,2,Inter-Mountain Basins Greasewood Flat,1,,,
1043,2,Rocky Mountain Montane Riparian Systems,4,,,
1044,2,Rocky Mountain Subalpine/Upper Montane Riparian Systems,4,,,
1045,2,Inter-Mountain Basins Sparsely Vegetated Systems,0,,,
1046,2,North American Warm Desert Sparsely Vegetated Systems,0,,,
1047,2,Rocky Mountain Alpine/Montane Sparsely Vegetated Systems,0,,,
1048,2,Rocky Mountain Aspen Forest and Woodland,4,,,
1049,2,Columbia Plateau Western Juniper Woodland and Savanna,2,,,
1050,2,Great Basin Pinyon-Juniper Woodland,2,,,
1051,2,Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland,2,,,
1052,2,Mediterranean California Mesic Mixed Conifer Forest and Woodland,2,,,
1053,2,Mediterranean California Mixed Oak Woodland,2,,,
1054,2,California Montane Jeffrey Pine(-Ponderosa Pine) Woodland,2,,,
1055,2,Mediterranean California Subalpine Woodland,2,,,
1056,2,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland,2,,,
1057,2,Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland,2,,,
1058,2,Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland,2,,,
1059,2,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,2,,,
1060,2,Great Basin Xeric Mixed Sagebrush Shrubland,2,,,
1061,2,Inter-Mountain Basins Big Sagebrush Shrubland,2,,,
1062,2,Inter-Mountain Basins Mixed Salt Desert Scrub,1,,,
1063,2,Mojave Mid-Elevation Mixed Desert Scrub,1,,,
1064,2,Sonora-Mojave Creosotebush-White Bursage Desert Scrub,1,,,
1065,2,Sonora-Mojave Mixed Salt Desert Scrub,1,,,
1066,2,Great Basin Semi-Desert Chaparral,1,,,
1067,2,Columbia Plateau Low Sagebrush Steppe,1,,,
1068,2,Inter-Mountain Basins Big Sagebrush Steppe,2,,,
1069,2,Inter-Mountain Basins Montane Sagebrush Steppe,2,,,
1070,2,Inter-Mountain Basins Semi-Desert Shrub-Steppe,1,,,
1071,2,Inter-Mountain Basins Semi-Desert Grassland,1,,,
1072,2,Rocky Mountain Alpine Turf,1,,,
1073,2,Inter-Mountain Basins Greasewood Flat,1,,,
1074,2,Inter-Mountain Basins Montane Riparian Systems,4,,,
1075,2,Rocky Mountain Montane Riparian Systems,4,,,
1076,2,Rocky Mountain Subalpine/Upper Montane Riparian Systems,4,,,
1077,2,Inter-Mountain Basins Sparsely Vegetated Systems,0,,,
1078,2,Rocky Mountain Aspen Forest and Woodland,4,,,
1079,2,Rocky Mountain Bigtooth Maple Ravine Woodland,3,,,
1080,2,Colorado Plateau Pinyon-Juniper Woodland,2,,,
1081,2,Great Basin Pinyon-Juniper Woodland,2,,,
1082,2,Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland,2,,,
1083,2,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,2,,,
1084,2,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland,2,,,
1085,2,Southern Rocky Mountain Ponderosa Pine Woodland,2,,,
1086,2,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,2,,,
1087,2,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,3,,,
1088,2,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,2,,,
1089,2,Colorado Plateau Mixed Low Sagebrush Shrubland,1,,,
1090,2,Great Basin Xeric Mixed Sagebrush Shrubland,2,,,
1091,2,Inter-Mountain Basins Big Sagebrush Shrubland,2,,,
1092,2,Inter-Mountain Basins Mixed Salt Desert Scrub,1,,,
1093,2,Mojave Mid-Elevation Mixed Desert Scrub,1,,,
1094,2,Rocky Mountain Lower Montane-Foothill Shrubland,2,,,
1095,2,Sonora-Mojave Creosotebush-White Bursage Desert Scrub,0,,,
1096,2,Great Basin Semi-Desert Chaparral,1,,,
1097,2,Mogollon Chaparral,1,,,
